fips,county_name,year,predicted_ratio,trend_per_year,latest_ratio,latest_rent,latest_income
5127,"Scott County, Arkansas",2026,20.42,0.5,17.42,619.0,42635.0
5127,"Scott County, Arkansas",2027,20.92,0.5,17.42,619.0,42635.0
5127,"Scott County, Arkansas",2028,21.42,0.5,17.42,619.0,42635.0
5131,"Sebastian County, Arkansas",2024,17.95,-0.2008,18.15,854.0,56450.0
5131,"Sebastian County, Arkansas",2025,17.75,-0.2008,18.15,854.0,56450.0
5131,"Sebastian County, Arkansas",2026,17.55,-0.2008,18.15,854.0,56450.0
5131,"Sebastian County, Arkansas",2027,17.35,-0.2008,18.15,854.0,56450.0
5131,"Sebastian County, Arkansas",2028,17.15,-0.2008,18.15,854.0,56450.0
5135,"Sharp County, Arkansas",2024,17.6,-0.5,18.1,648.0,42950.0
5135,"Sharp County, Arkansas",2025,17.1,-0.5,18.1,648.0,42950.0
5135,"Sharp County, Arkansas",2026,16.6,-0.5,18.1,648.0,42950.0
5135,"Sharp County, Arkansas",2027,16.1,-0.5,18.1,648.0,42950.0
5135,"Sharp County, Arkansas",2028,15.6,-0.5,18.1,648.0,42950.0
5141,"Van Buren County, Arkansas",2024,18.0,-0.4623,18.46,727.0,47266.0
5141,"Van Buren County, Arkansas",2025,17.54,-0.4623,18.46,727.0,47266.0
5141,"Van Buren County, Arkansas",2026,17.07,-0.4623,18.46,727.0,47266.0
5141,"Van Buren County, Arkansas",2027,16.61,-0.4623,18.46,727.0,47266.0
5141,"Van Buren County, Arkansas",2028,16.15,-0.4623,18.46,727.0,47266.0
5143,"Washington County, Arkansas",2024,18.03,-0.1333,18.16,1005.0,66426.0
5143,"Washington County, Arkansas",2025,17.89,-0.1333,18.16,1005.0,66426.0
5143,"Washington County, Arkansas",2026,17.76,-0.1333,18.16,1005.0,66426.0
5143,"Washington County, Arkansas",2027,17.63,-0.1333,18.16,1005.0,66426.0
5143,"Washington County, Arkansas",2028,17.49,-0.1333,18.16,1005.0,66426.0
5149,"Yell County, Arkansas",2024,12.81,-0.5,13.31,653.0,58870.0
5149,"Yell County, Arkansas",2025,12.31,-0.5,13.31,653.0,58870.0
5149,"Yell County, Arkansas",2026,11.81,-0.5,13.31,653.0,58870.0
5149,"Yell County, Arkansas",2027,11.31,-0.5,13.31,653.0,58870.0
5149,"Yell County, Arkansas",2028,10.81,-0.5,13.31,653.0,58870.0
6001,"Alameda County, California",2024,22.09,0.0608,22.03,2318.0,126240.0
6001,"Alameda County, California",2025,22.15,0.0608,22.03,2318.0,126240.0
6001,"Alameda County, California",2026,22.21,0.0608,22.03,2318.0,126240.0
6001,"Alameda County, California",2027,22.27,0.0608,22.03,2318.0,126240.0
6001,"Alameda County, California",2028,22.33,0.0608,22.03,2318.0,126240.0
6005,"Amador County, California",2024,20.03,-0.2812,20.31,1380.0,81526.0
6005,"Amador County, California",2025,19.75,-0.2812,20.31,1380.0,81526.0
6005,"Amador County, California",2026,19.47,-0.2812,20.31,1380.0,81526.0
6005,"Amador County, California",2027,19.19,-0.2812,20.31,1380.0,81526.0
6005,"Amador County, California",2028,18.9,-0.2812,20.31,1380.0,81526.0
6007,"Butte County, California",2024,23.68,-0.285,23.96,1369.0,68574.0
6007,"Butte County, California",2025,23.39,-0.285,23.96,1369.0,68574.0
6007,"Butte County, California",2026,23.11,-0.285,23.96,1369.0,68574.0
6007,"Butte County, California",2027,22.82,-0.285,23.96,1369.0,68574.0
6007,"Butte County, California",2028,22.54,-0.285,23.96,1369.0,68574.0
6013,"Contra Costa County, California",2024,22.25,0.0932,22.16,2322.0,125727.0
6013,"Contra Costa County, California",2025,22.35,0.0932,22.16,2322.0,125727.0
6013,"Contra Costa County, California",2026,22.44,0.0932,22.16,2322.0,125727.0
6013,"Contra Costa County, California",2027,22.53,0.0932,22.16,2322.0,125727.0
6013,"Contra Costa County, California",2028,22.63,0.0932,22.16,2322.0,125727.0
6015,"Del Norte County, California",2024,20.97,-0.2708,21.24,1182.0,66780.0
6015,"Del Norte County, California",2025,20.7,-0.2708,21.24,1182.0,66780.0
6015,"Del Norte County, California",2026,20.43,-0.2708,21.24,1182.0,66780.0
6015,"Del Norte County, California",2027,20.16,-0.2708,21.24,1182.0,66780.0
6015,"Del Norte County, California",2028,19.89,-0.2708,21.24,1182.0,66780.0
6019,"Fresno County, California",2024,21.56,-0.2798,21.84,1300.0,71434.0
6019,"Fresno County, California",2025,21.28,-0.2798,21.84,1300.0,71434.0
6019,"Fresno County, California",2026,21.0,-0.2798,21.84,1300.0,71434.0
6019,"Fresno County, California",2027,20.72,-0.2798,21.84,1300.0,71434.0
6019,"Fresno County, California",2028,20.44,-0.2798,21.84,1300.0,71434.0
6021,"Glenn County, California",2024,18.44,-0.3419,18.78,1103.0,70487.0
6021,"Glenn County, California",2025,18.1,-0.3419,18.78,1103.0,70487.0
6021,"Glenn County, California",2026,17.75,-0.3419,18.78,1103.0,70487.0
6021,"Glenn County, California",2027,17.41,-0.3419,18.78,1103.0,70487.0
6021,"Glenn County, California",2028,17.07,-0.3419,18.78,1103.0,70487.0
6023,"Humboldt County, California",2024,24.41,-0.1119,24.52,1249.0,61135.0
6023,"Humboldt County, California",2025,24.3,-0.1119,24.52,1249.0,61135.0
6023,"Humboldt County, California",2026,24.18,-0.1119,24.52,1249.0,61135.0
6023,"Humboldt County, California",2027,24.07,-0.1119,24.52,1249.0,61135.0
6023,"Humboldt County, California",2028,23.96,-0.1119,24.52,1249.0,61135.0
6039,"Madera County, California",2024,20.27,-0.5,20.77,1307.0,75496.0
6039,"Madera County, California",2025,19.77,-0.5,20.77,1307.0,75496.0
6039,"Madera County, California",2026,19.27,-0.5,20.77,1307.0,75496.0
6039,"Madera County, California",2027,18.77,-0.5,20.77,1307.0,75496.0
6039,"Madera County, California",2028,18.27,-0.5,20.77,1307.0,75496.0
6043,"Mariposa County, California",2024,23.77,0.5,23.27,1268.0,65378.0
6043,"Mariposa County, California",2025,24.27,0.5,23.27,1268.0,65378.0
6043,"Mariposa County, California",2026,24.77,0.5,23.27,1268.0,65378.0
6043,"Mariposa County, California",2027,25.27,0.5,23.27,1268.0,65378.0
6043,"Mariposa County, California",2028,25.77,0.5,23.27,1268.0,65378.0
6045,"Mendocino County, California",2024,24.15,-0.4332,24.58,1325.0,64688.0
6045,"Mendocino County, California",2025,23.71,-0.4332,24.58,1325.0,64688.0
6045,"Mendocino County, California",2026,23.28,-0.4332,24.58,1325.0,64688.0
6045,"Mendocino County, California",2027,22.85,-0.4332,24.58,1325.0,64688.0
6045,"Mendocino County, California",2028,22.41,-0.4332,24.58,1325.0,64688.0
6057,"Nevada County, California",2024,22.8,-0.3055,23.11,1635.0,84905.0
6057,"Nevada County, California",2025,22.5,-0.3055,23.11,1635.0,84905.0
6057,"Nevada County, California",2026,22.19,-0.3055,23.11,1635.0,84905.0
6057,"Nevada County, California",2027,21.89,-0.3055,23.11,1635.0,84905.0
6057,"Nevada County, California",2028,21.58,-0.3055,23.11,1635.0,84905.0
6065,"Riverside County, California",2024,24.18,-0.096,24.28,1814.0,89672.0
6065,"Riverside County, California",2025,24.09,-0.096,24.28,1814.0,89672.0
6065,"Riverside County, California",2026,23.99,-0.096,24.28,1814.0,89672.0
6065,"Riverside County, California",2027,23.9,-0.096,24.28,1814.0,89672.0
6065,"Riverside County, California",2028,23.8,-0.096,24.28,1814.0,89672.0
6067,"Sacramento County, California",2024,23.13,0.1093,23.02,1702.0,88724.0
6067,"Sacramento County, California",2025,23.24,0.1093,23.02,1702.0,88724.0
6067,"Sacramento County, California",2026,23.35,0.1093,23.02,1702.0,88724.0
6067,"Sacramento County, California",2027,23.46,0.1093,23.02,1702.0,88724.0
6067,"Sacramento County, California",2028,23.57,0.1093,23.02,1702.0,88724.0
6075,"San Francisco County, California",2024,20.3,-0.2246,20.52,2419.0,141446.0
6075,"San Francisco County, California",2025,20.07,-0.2246,20.52,2419.0,141446.0
6075,"San Francisco County, California",2026,19.85,-0.2246,20.52,2419.0,141446.0
6075,"San Francisco County, California",2027,19.62,-0.2246,20.52,2419.0,141446.0
6075,"San Francisco County, California",2028,19.4,-0.2246,20.52,2419.0,141446.0
6077,"San Joaquin County, California",2024,22.01,-0.1248,22.13,1633.0,88531.0
6077,"San Joaquin County, California",2025,21.88,-0.1248,22.13,1633.0,88531.0
6077,"San Joaquin County, California",2026,21.76,-0.1248,22.13,1633.0,88531.0
6077,"San Joaquin County, California",2027,21.63,-0.1248,22.13,1633.0,88531.0
6077,"San Joaquin County, California",2028,21.51,-0.1248,22.13,1633.0,88531.0
6079,"San Luis Obispo County, California",2024,24.5,0.0999,24.4,1899.0,93398.0
6079,"San Luis Obispo County, California",2025,24.6,0.0999,24.4,1899.0,93398.0
6079,"San Luis Obispo County, California",2026,24.7,0.0999,24.4,1899.0,93398.0
6079,"San Luis Obispo County, California",2027,24.8,0.0999,24.4,1899.0,93398.0
6079,"San Luis Obispo County, California",2028,24.9,0.0999,24.4,1899.0,93398.0
6083,"Santa Barbara County, California",2024,25.5,-0.1298,25.63,2050.0,95977.0
6083,"Santa Barbara County, California",2025,25.37,-0.1298,25.63,2050.0,95977.0
6083,"Santa Barbara County, California",2026,25.24,-0.1298,25.63,2050.0,95977.0
6083,"Santa Barbara County, California",2027,25.11,-0.1298,25.63,2050.0,95977.0
6083,"Santa Barbara County, California",2028,24.98,-0.1298,25.63,2050.0,95977.0
6087,"Santa Cruz County, California",2024,23.6,-0.2505,23.85,2172.0,109266.0
6087,"Santa Cruz County, California",2025,23.35,-0.2505,23.85,2172.0,109266.0
6087,"Santa Cruz County, California",2026,23.1,-0.2505,23.85,2172.0,109266.0
6087,"Santa Cruz County, California",2027,22.85,-0.2505,23.85,2172.0,109266.0
6087,"Santa Cruz County, California",2028,22.6,-0.2505,23.85,2172.0,109266.0
6089,"Shasta County, California",2024,20.64,-0.5,21.14,1267.0,71931.0
6089,"Shasta County, California",2025,20.14,-0.5,21.14,1267.0,71931.0
6089,"Shasta County, California",2026,19.64,-0.5,21.14,1267.0,71931.0
6089,"Shasta County, California",2027,19.14,-0.5,21.14,1267.0,71931.0
6089,"Shasta County, California",2028,18.64,-0.5,21.14,1267.0,71931.0
6093,"Siskiyou County, California",2024,22.09,-0.463,22.55,1043.0,55499.0
6093,"Siskiyou County, California",2025,21.62,-0.463,22.55,1043.0,55499.0
6093,"Siskiyou County, California",2026,21.16,-0.463,22.55,1043.0,55499.0
6093,"Siskiyou County, California",2027,20.7,-0.463,22.55,1043.0,55499.0
6093,"Siskiyou County, California",2028,20.24,-0.463,22.55,1043.0,55499.0
6095,"Solano County, California",2024,25.34,0.277,25.06,2088.0,99994.0
6095,"Solano County, California",2025,25.61,0.277,25.06,2088.0,99994.0
6095,"Solano County, California",2026,25.89,0.277,25.06,2088.0,99994.0
6095,"Solano County, California",2027,26.17,0.277,25.06,2088.0,99994.0
6095,"Solano County, California",2028,26.45,0.277,25.06,2088.0,99994.0
6105,"Trinity County, California",2024,20.18,-0.5,20.68,922.0,53498.0
6105,"Trinity County, California",2025,19.68,-0.5,20.68,922.0,53498.0
6105,"Trinity County, California",2026,19.18,-0.5,20.68,922.0,53498.0
6105,"Trinity County, California",2027,18.68,-0.5,20.68,922.0,53498.0
6105,"Trinity County, California",2028,18.18,-0.5,20.68,922.0,53498.0
6107,"Tulare County, California",2024,20.4,-0.4267,20.83,1206.0,69489.0
6107,"Tulare County, California",2025,19.98,-0.4267,20.83,1206.0,69489.0
6107,"Tulare County, California",2026,19.55,-0.4267,20.83,1206.0,69489.0
6107,"Tulare County, California",2027,19.12,-0.4267,20.83,1206.0,69489.0
6107,"Tulare County, California",2028,18.7,-0.4267,20.83,1206.0,69489.0
6109,"Tuolumne County, California",2024,20.45,-0.2625,20.71,1247.0,72259.0
6109,"Tuolumne County, California",2025,20.18,-0.2625,20.71,1247.0,72259.0
6109,"Tuolumne County, California",2026,19.92,-0.2625,20.71,1247.0,72259.0
6109,"Tuolumne County, California",2027,19.66,-0.2625,20.71,1247.0,72259.0
6109,"Tuolumne County, California",2028,19.4,-0.2625,20.71,1247.0,72259.0
6111,"Ventura County, California",2024,25.33,0.1979,25.13,2248.0,107327.0
6111,"Ventura County, California",2025,25.53,0.1979,25.13,2248.0,107327.0
6111,"Ventura County, California",2026,25.72,0.1979,25.13,2248.0,107327.0
6111,"Ventura County, California",2027,25.92,0.1979,25.13,2248.0,107327.0
6111,"Ventura County, California",2028,26.12,0.1979,25.13,2248.0,107327.0
6115,"Yuba County, California",2024,19.45,-0.3417,19.79,1209.0,73313.0
6115,"Yuba County, California",2025,19.11,-0.3417,19.79,1209.0,73313.0
6115,"Yuba County, California",2026,18.76,-0.3417,19.79,1209.0,73313.0
6115,"Yuba County, California",2027,18.42,-0.3417,19.79,1209.0,73313.0
6115,"Yuba County, California",2028,18.08,-0.3417,19.79,1209.0,73313.0
8001,"Adams County, Colorado",2024,22.62,0.1293,22.49,1713.0,91387.0
8001,"Adams County, Colorado",2025,22.75,0.1293,22.49,1713.0,91387.0
8001,"Adams County, Colorado",2026,22.88,0.1293,22.49,1713.0,91387.0
8001,"Adams County, Colorado",2027,23.01,0.1293,22.49,1713.0,91387.0
8001,"Adams County, Colorado",2028,23.14,0.1293,22.49,1713.0,91387.0
8005,"Arapahoe County, Colorado",2024,22.61,0.2423,22.37,1812.0,97215.0
8005,"Arapahoe County, Colorado",2025,22.85,0.2423,22.37,1812.0,97215.0
8005,"Arapahoe County, Colorado",2026,23.1,0.2423,22.37,1812.0,97215.0
8005,"Arapahoe County, Colorado",2027,23.34,0.2423,22.37,1812.0,97215.0
8005,"Arapahoe County, Colorado",2028,23.58,0.2423,22.37,1812.0,97215.0
8007,"Archuleta County, Colorado",2024,21.91,-0.1868,22.1,1409.0,76524.0
8007,"Archuleta County, Colorado",2025,21.73,-0.1868,22.1,1409.0,76524.0
8007,"Archuleta County, Colorado",2026,21.54,-0.1868,22.1,1409.0,76524.0
8007,"Archuleta County, Colorado",2027,21.35,-0.1868,22.1,1409.0,76524.0
8007,"Archuleta County, Colorado",2028,21.17,-0.1868,22.1,1409.0,76524.0
8013,"Boulder County, Colorado",2024,22.3,0.1982,22.1,1893.0,102772.0
8013,"Boulder County, Colorado",2025,22.5,0.1982,22.1,1893.0,102772.0
8013,"Boulder County, Colorado",2026,22.69,0.1982,22.1,1893.0,102772.0
8013,"Boulder County, Colorado",2027,22.89,0.1982,22.1,1893.0,102772.0
8013,"Boulder County, Colorado",2028,23.09,0.1982,22.1,1893.0,102772.0
8015,"Chaffee County, Colorado",2024,26.12,0.5,25.62,1514.0,70909.0
8015,"Chaffee County, Colorado",2025,26.62,0.5,25.62,1514.0,70909.0
8015,"Chaffee County, Colorado",2026,27.12,0.5,25.62,1514.0,70909.0
8015,"Chaffee County, Colorado",2027,27.62,0.5,25.62,1514.0,70909.0
8015,"Chaffee County, Colorado",2028,28.12,0.5,25.62,1514.0,70909.0
8029,"Delta County, Colorado",2024,21.79,-0.4273,22.22,1080.0,58330.0
8029,"Delta County, Colorado",2025,21.37,-0.4273,22.22,1080.0,58330.0
8029,"Delta County, Colorado",2026,20.94,-0.4273,22.22,1080.0,58330.0
8029,"Delta County, Colorado",2027,20.51,-0.4273,22.22,1080.0,58330.0
8029,"Delta County, Colorado",2028,20.08,-0.4273,22.22,1080.0,58330.0
8031,"Denver County, Colorado",2024,23.31,0.1356,23.17,1770.0,91681.0
8031,"Denver County, Colorado",2025,23.44,0.1356,23.17,1770.0,91681.0
8031,"Denver County, Colorado",2026,23.58,0.1356,23.17,1770.0,91681.0
8031,"Denver County, Colorado",2027,23.71,0.1356,23.17,1770.0,91681.0
8031,"Denver County, Colorado",2028,23.85,0.1356,23.17,1770.0,91681.0
8037,"Eagle County, Colorado",2024,24.13,0.5,23.63,2032.0,103174.0
8037,"Eagle County, Colorado",2025,24.63,0.5,23.63,2032.0,103174.0
8037,"Eagle County, Colorado",2026,25.13,0.5,23.63,2032.0,103174.0
8037,"Eagle County, Colorado",2027,25.63,0.5,23.63,2032.0,103174.0
8037,"Eagle County, Colorado",2028,26.13,0.5,23.63,2032.0,103174.0
8041,"El Paso County, Colorado",2024,22.34,0.2661,22.07,1609.0,87470.0
8041,"El Paso County, Colorado",2025,22.6,0.2661,22.07,1609.0,87470.0
8041,"El Paso County, Colorado",2026,22.87,0.2661,22.07,1609.0,87470.0
8041,"El Paso County, Colorado",2027,23.13,0.2661,22.07,1609.0,87470.0
8041,"El Paso County, Colorado",2028,23.4,0.2661,22.07,1609.0,87470.0
8051,"Gunnison County, Colorado",2024,18.09,-0.3914,18.48,1191.0,77358.0
8051,"Gunnison County, Colorado",2025,17.7,-0.3914,18.48,1191.0,77358.0
8051,"Gunnison County, Colorado",2026,17.31,-0.3914,18.48,1191.0,77358.0
8051,"Gunnison County, Colorado",2027,16.91,-0.3914,18.48,1191.0,77358.0
8051,"Gunnison County, Colorado",2028,16.52,-0.3914,18.48,1191.0,77358.0
8059,"Jefferson County, Colorado",2024,20.1,0.1505,19.95,1792.0,107800.0
8059,"Jefferson County, Colorado",2025,20.25,0.1505,19.95,1792.0,107800.0
8059,"Jefferson County, Colorado",2026,20.4,0.1505,19.95,1792.0,107800.0
8059,"Jefferson County, Colorado",2027,20.55,0.1505,19.95,1792.0,107800.0
8059,"Jefferson County, Colorado",2028,20.7,0.1505,19.95,1792.0,107800.0
8077,"Mesa County, Colorado",2024,19.06,-0.3129,19.37,1154.0,71485.0
8077,"Mesa County, Colorado",2025,18.74,-0.3129,19.37,1154.0,71485.0
8077,"Mesa County, Colorado",2026,18.43,-0.3129,19.37,1154.0,71485.0
8077,"Mesa County, Colorado",2027,18.12,-0.3129,19.37,1154.0,71485.0
8077,"Mesa County, Colorado",2028,17.81,-0.3129,19.37,1154.0,71485.0
8081,"Moffat County, Colorado",2024,18.03,0.2631,17.77,1051.0,70975.0
8081,"Moffat County, Colorado",2025,18.3,0.2631,17.77,1051.0,70975.0
8081,"Moffat County, Colorado",2026,18.56,0.2631,17.77,1051.0,70975.0
8081,"Moffat County, Colorado",2027,18.82,0.2631,17.77,1051.0,70975.0
8081,"Moffat County, Colorado",2028,19.09,0.2631,17.77,1051.0,70975.0
8083,"Montezuma County, Colorado",2024,18.05,-0.5,18.55,974.0,63005.0
8083,"Montezuma County, Colorado",2025,17.55,-0.5,18.55,974.0,63005.0
8083,"Montezuma County, Colorado",2026,17.05,-0.5,18.55,974.0,63005.0
8083,"Montezuma County, Colorado",2027,16.55,-0.5,18.55,974.0,63005.0
8083,"Montezuma County, Colorado",2028,16.05,-0.5,18.55,974.0,63005.0
8085,"Montrose County, Colorado",2024,20.08,-0.2621,20.34,1120.0,66072.0
8085,"Montrose County, Colorado",2025,19.82,-0.2621,20.34,1120.0,66072.0
8085,"Montrose County, Colorado",2026,19.55,-0.2621,20.34,1120.0,66072.0
8085,"Montrose County, Colorado",2027,19.29,-0.2621,20.34,1120.0,66072.0
8085,"Montrose County, Colorado",2028,19.03,-0.2621,20.34,1120.0,66072.0
8089,"Otero County, Colorado",2024,16.9,-0.5,17.4,796.0,54897.0
8089,"Otero County, Colorado",2025,16.4,-0.5,17.4,796.0,54897.0
8089,"Otero County, Colorado",2026,15.9,-0.5,17.4,796.0,54897.0
8089,"Otero County, Colorado",2027,15.4,-0.5,17.4,796.0,54897.0
8089,"Otero County, Colorado",2028,14.9,-0.5,17.4,796.0,54897.0
8101,"Pueblo County, Colorado",2024,20.01,-0.4008,20.41,1059.0,62250.0
8101,"Pueblo County, Colorado",2025,19.61,-0.4008,20.41,1059.0,62250.0
8101,"Pueblo County, Colorado",2026,19.21,-0.4008,20.41,1059.0,62250.0
8101,"Pueblo County, Colorado",2027,18.81,-0.4008,20.41,1059.0,62250.0
8101,"Pueblo County, Colorado",2028,18.41,-0.4008,20.41,1059.0,62250.0
8105,"Rio Grande County, Colorado",2024,14.6,-0.5,15.1,782.0,62166.0
8105,"Rio Grande County, Colorado",2025,14.1,-0.5,15.1,782.0,62166.0
8105,"Rio Grande County, Colorado",2026,13.6,-0.5,15.1,782.0,62166.0
8105,"Rio Grande County, Colorado",2027,13.1,-0.5,15.1,782.0,62166.0
8105,"Rio Grande County, Colorado",2028,12.6,-0.5,15.1,782.0,62166.0
8119,"Teller County, Colorado",2024,26.47,0.5,25.97,1746.0,80666.0
8119,"Teller County, Colorado",2025,26.97,0.5,25.97,1746.0,80666.0
8119,"Teller County, Colorado",2026,27.47,0.5,25.97,1746.0,80666.0
8119,"Teller County, Colorado",2027,27.97,0.5,25.97,1746.0,80666.0
8119,"Teller County, Colorado",2028,28.47,0.5,25.97,1746.0,80666.0
8123,"Weld County, Colorado",2024,19.11,0.2088,18.9,1469.0,93287.0
8123,"Weld County, Colorado",2025,19.32,0.2088,18.9,1469.0,93287.0
8123,"Weld County, Colorado",2026,19.53,0.2088,18.9,1469.0,93287.0
8123,"Weld County, Colorado",2027,19.74,0.2088,18.9,1469.0,93287.0
8123,"Weld County, Colorado",2028,19.94,0.2088,18.9,1469.0,93287.0
9001,"Fairfield County, Connecticut",2024,18.58,-0.1017,18.89,1593.0,101194.0
9001,"Fairfield County, Connecticut",2025,18.48,-0.1017,18.89,1593.0,101194.0
9001,"Fairfield County, Connecticut",2026,18.38,-0.1017,18.89,1593.0,101194.0
9001,"Fairfield County, Connecticut",2027,18.28,-0.1017,18.89,1593.0,101194.0
9001,"Fairfield County, Connecticut",2028,18.18,-0.1017,18.89,1593.0,101194.0
9009,"New Haven County, Connecticut",2024,18.93,-0.2114,19.56,1223.0,75043.0
9009,"New Haven County, Connecticut",2025,18.71,-0.2114,19.56,1223.0,75043.0
9009,"New Haven County, Connecticut",2026,18.5,-0.2114,19.56,1223.0,75043.0
9009,"New Haven County, Connecticut",2027,18.29,-0.2114,19.56,1223.0,75043.0
9009,"New Haven County, Connecticut",2028,18.08,-0.2114,19.56,1223.0,75043.0
9011,"New London County, Connecticut",2024,17.84,-0.0869,18.1,1192.0,79040.0
9011,"New London County, Connecticut",2025,17.75,-0.0869,18.1,1192.0,79040.0
9011,"New London County, Connecticut",2026,17.67,-0.0869,18.1,1192.0,79040.0
9011,"New London County, Connecticut",2027,17.58,-0.0869,18.1,1192.0,79040.0
9011,"New London County, Connecticut",2028,17.49,-0.0869,18.1,1192.0,79040.0
9013,"Tolland County, Connecticut",2024,17.22,0.1466,16.78,1238.0,88525.0
9013,"Tolland County, Connecticut",2025,17.37,0.1466,16.78,1238.0,88525.0
9013,"Tolland County, Connecticut",2026,17.51,0.1466,16.78,1238.0,88525.0
9013,"Tolland County, Connecticut",2027,17.66,0.1466,16.78,1238.0,88525.0
9013,"Tolland County, Connecticut",2028,17.81,0.1466,16.78,1238.0,88525.0
10003,"New Castle County, Delaware",2024,18.28,-0.1321,18.41,1379.0,89901.0
10003,"New Castle County, Delaware",2025,18.15,-0.1321,18.41,1379.0,89901.0
10003,"New Castle County, Delaware",2026,18.01,-0.1321,18.41,1379.0,89901.0
10003,"New Castle County, Delaware",2027,17.88,-0.1321,18.41,1379.0,89901.0
10003,"New Castle County, Delaware",2028,17.75,-0.1321,18.41,1379.0,89901.0
10005,"Sussex County, Delaware",2024,18.37,-0.3796,18.75,1221.0,78162.0
10005,"Sussex County, Delaware",2025,17.99,-0.3796,18.75,1221.0,78162.0
10005,"Sussex County, Delaware",2026,17.61,-0.3796,18.75,1221.0,78162.0
10005,"Sussex County, Delaware",2027,17.23,-0.3796,18.75,1221.0,78162.0
10005,"Sussex County, Delaware",2028,16.85,-0.3796,18.75,1221.0,78162.0
11001,"District of Columbia, District of Columbia",2024,21.33,-0.118,21.45,1900.0,106287.0
11001,"District of Columbia, District of Columbia",2025,21.21,-0.118,21.45,1900.0,106287.0
11001,"District of Columbia, District of Columbia",2026,21.1,-0.118,21.45,1900.0,106287.0
